runtime_minutes,genres,average_ratings,number_of_votes,release_date,title,production_budget,domestic_gross,worldwide_gross,Total_gross,ROI,month,season,movie_rating,movie_length,genre_1,genre_combined,Budget_Category,Break_Even,Profit_Margin,quarter,year,peak_season
86,"Drama,Romance",6,55841,2011-10-28,Like Crazy,250000,3395391,3728400,7123791,2749.5164,10,Fall,Average,Medium,Drama,Drama & Romance,Low,True,0.9649063258593633,2011Q4,2011,Non-Peak
55,Drama,6,13,2012-06-29,People Like Us,16000000,12431792,12617472,25049264,56.557900000000004,6,Summer,Average,Short,Drama,Drama,Low,True,0.3612586780992847,2012Q2,2012,Peak
104,"Comedy,Romance",5,34524,2013-07-26,The To Do List,1500000,3491669,4128828,7620497,408.03313333333335,7,Summer,Average,Medium,Comedy,Comedy & Romance,Low,True,0.8031624446542004,2013Q3,2013,Peak
119,"Crime,Drama,Mystery",5,47890,2017-10-20,The Snowman,35000000,6670765,43226146,49896911,42.562602857142856,10,Fall,Average,Medium,Crime,Crime & Drama,Medium,True,0.2985537721964392,2017Q4,2017,Non-Peak
95,"Comedy,Drama,Romance",6,62589,2012-10-19,The First Time,2000000,17061,17061,34122,-98.29390000000001,10,Fall,Average,Medium,Comedy,Comedy & Drama,Low,False,-57.613211417853584,2012Q4,2012,Non-Peak
107,"Drama,Thriller",6,46774,2012-09-14,Arbitrage,12000000,7919574,35830713,43750287,264.585725,9,Fall,Average,Medium,Drama,Drama & Thriller,Low,True,0.725716085016768,2012Q3,2012,Non-Peak
97,"Crime,Thriller",6,124086,2012-11-30,Killing Them Softly,15000000,14945541,39238443,54183984,261.22656,11,Fall,Average,Medium,Crime,Crime & Thriller,Low,True,0.7231654283671721,2012Q4,2012,Peak
72,Horror,4,172,2015-03-10,Subconscious,500000,0,0,0,-100.0,3,Spring,low,Medium,Horror,Horror,Low,False,-inf,2015Q1,2015,Non-Peak
103,"Action,Adventure,Thriller",6,277584,2012-08-17,The Expendables 2,100000000,85028192,311979256,397007448,297.007448,8,Summer,Average,Medium,Action,Action & Adventure,High,True,0.7481155567640635,2012Q3,2012,Non-Peak
86,"Drama,Horror,Mystery",5,20831,2011-01-21,Silent House,2000000,12739737,16610760,29350497,1367.52485,1,Winter,Average,Medium,Drama,Drama & Horror,Low,True,0.931858053374701,2011Q1,2011,Non-Peak
95,"Comedy,Drama,Romance",6,8921,2012-04-27,The Giant Mechanical Man,900000,7396,7396,14792,-98.35644444444445,4,Spring,Average,Medium,Comedy,Comedy & Drama,Low,False,-59.84369929691725,2012Q2,2012,Non-Peak
86,"Horror,Mystery,Sci-Fi",5,51427,2011-09-02,Apollo 18,5000000,17686929,26517819,44204748,784.09496,9,Fall,Average,Medium,Horror,Horror & Mystery,Low,True,0.886889978424942,2011Q3,2011,Non-Peak
89,"Drama,Horror,Mystery",4,1618,2015-08-21,The Curse of Downers Grove,2000000,0,0,0,-100.0,8,Summer,low,Medium,Drama,Drama & Horror,Low,False,-inf,2015Q3,2015,Non-Peak
106,"Biography,Comedy,Drama",7,27435,2015-03-20,Danny Collins,10000000,5637066,8465845,14102911,41.02911,3,Spring,Average,Medium,Biography,Biography & Comedy,Low,True,0.29092653282715886,2015Q1,2015,Non-Peak
91,Thriller,5,446,2013-09-03,Hostage,75000000,34636443,77636443,112272886,49.69718133333333,9,Fall,Average,Medium,Thriller,Thriller,Medium,True,0.3319847500847177,2013Q3,2013,Non-Peak
83,"Comedy,Drama",6,88,2011-12-07,Nerve,20000000,38583626,70652284,109235910,446.17955,12,Winter,Average,Medium,Comedy,Comedy & Drama,Medium,True,0.8169100252838101,2011Q4,2011,Peak
83,"Comedy,Drama",6,88,2016-07-27,Nerve,20000000,38583626,70652284,109235910,446.17955,7,Summer,Average,Medium,Comedy,Comedy & Drama,Medium,True,0.8169100252838101,2016Q3,2016,Peak
101,"Adventure,Animation,Comedy",7,344496,2012-11-02,Wreck-It Ralph,165000000,189412677,496511521,685924198,315.71163515151517,11,Fall,Average,Medium,Adventure,Adventure & Animation,High,True,0.7594486380840584,2012Q4,2012,Peak
93,Horror,6,43,2009-12-18,Avatar,425000000,760507625,2776345279,3536852904,732.2006832941177,12,Winter,Average,Medium,Horror,Horror,High,True,0.8798366764081857,2009Q4,2009,Peak
110,Drama,6,1739,2014-03-21,50 to 1,10000000,1069454,1069454,2138908,-78.61092,3,Spring,Average,Medium,Drama,Drama,Low,False,-3.675282901368362,2014Q1,2014,Non-Peak
83,"Horror,Mystery,Thriller",5,85689,2011-10-21,Paranormal Activity 3,5000000,104028807,207039844,311068651,6121.37302,10,Fall,Average,Medium,Horror,Horror & Mystery,Low,True,0.9839263777178241,2011Q4,2011,Non-Peak
94,"Comedy,Drama",5,8985,2017-03-24,Wilson,5200000,2000000,2000000,4000000,-23.076923076923077,3,Spring,Average,Medium,Comedy,Comedy & Drama,Low,False,-0.3,2017Q1,2017,Non-Peak
129,"Drama,Romance",6,84668,2012-11-16,Anna Karenina,49000000,12816367,71004627,83820994,71.06325306122449,11,Fall,Average,Long,Drama,Drama & Romance,Medium,True,0.41542091471737974,2012Q4,2012,Peak
86,Documentary,7,663,2011-01-01,Burn,225000,1109276,1109276,2218552,886.023111111111,1,Winter,Average,Medium,Documentary,Documentary,Low,True,0.8985824988551091,2011Q1,2011,Non-Peak
86,Documentary,7,663,2012-11-01,Burn,225000,1109276,1109276,2218552,886.023111111111,11,Fall,Average,Medium,Documentary,Documentary,Low,True,0.8985824988551091,2012Q4,2012,Peak
111,"Action,Biography,Drama",6,12851,2016-08-26,Hands of Stone,20000000,4712792,5031975,9744767,-51.276165,8,Summer,Average,Medium,Action,Action & Biography,Medium,False,-1.0523836023991133,2016Q3,2016,Non-Peak
103,"Action,Thriller",6,70222,2015-08-26,No Escape,5000000,27288872,42844516,70133388,1302.6677599999998,8,Summer,Average,Medium,Action,Action & Thriller,Low,True,0.9287072799049719,2015Q3,2015,Non-Peak
87,Drama,6,6,2013-08-09,Elysium,120000000,93050117,286192091,379242208,216.03517333333335,8,Summer,Average,Medium,Drama,Drama,High,True,0.6835795239331588,2013Q3,2013,Non-Peak
100,"Comedy,Drama",6,484,2018-11-16,Widows,40000000,42402632,73866088,116268720,190.6718,11,Fall,Average,Medium,Comedy,Comedy & Drama,Medium,True,0.6559693785224435,2018Q4,2018,Peak
102,Drama,6,207,2016-05-03,Restoration,18000000,4100000,4100000,8200000,-54.44444444444444,5,Spring,Average,Medium,Drama,Drama,Low,False,-1.1951219512195121,2016Q2,2016,Non-Peak
106,"Comedy,Drama",4,6996,2011-04-22,Madea's Big Happy Family,25000000,53345287,54160818,107506105,330.02441999999996,4,Spring,low,Medium,Comedy,Comedy & Drama,Medium,True,0.7674550668541102,2011Q2,2011,Non-Peak
95,"Crime,Drama,Horror",6,32807,2012-01-04,Kill List,800000,29063,462206,491269,-38.591375,1,Winter,Average,Medium,Crime,Crime & Drama,Low,False,-0.6284357449788202,2012Q1,2012,Non-Peak
129,"Action,Adventure,Fantasy",6,228592,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,788241137,960800013,317.73913608695653,5,Spring,Average,Long,Action,Action & Adventure,High,True,0.760616156444619,2017Q2,2017,Non-Peak
113,"Action,Mystery,Sci-Fi",6,387038,2014-09-19,The Maze Runner,34000000,102427862,348319861,450747723,1225.7285970588234,9,Fall,Average,Medium,Action,Action & Mystery,Medium,True,0.9245697798011949,2014Q3,2014,Non-Peak
157,"Drama,Thriller",7,251072,2012-12-19,Zero Dark Thirty,52500000,95720716,134612435,230333151,338.7298114285714,12,Winter,Average,Long,Drama,Drama & Thriller,Medium,True,0.7720692841127329,2012Q4,2012,Peak
85,Comedy,6,118678,2012-08-10,The Campaign,95000000,86907746,104907746,191815492,101.91104421052633,8,Summer,Average,Medium,Comedy,Comedy,High,True,0.5047323914796205,2012Q3,2012,Non-Peak
148,"Comedy,Crime,Drama",6,83346,2015-01-09,Inherent Vice,20000000,8110975,14772346,22883321,14.416604999999999,1,Winter,Average,Long,Comedy,Comedy & Crime,Medium,True,0.12600098560868853,2015Q1,2015,Non-Peak
121,"Action,Comedy,Crime",4,583,2011-09-22,Weekend,190000,484592,1577585,2062177,985.3563157894737,9,Fall,low,Long,Action,Action & Comedy,Low,True,0.9078643588789905,2011Q3,2011,Non-Peak
97,"Comedy,Drama,Mystery",6,41327,2015-04-17,While We're Young,10000000,7582065,17503828,25085893,150.85893,4,Spring,Average,Medium,Comedy,Comedy & Drama,Low,True,0.6013695824980199,2015Q2,2015,Non-Peak
91,Fantasy,6,7643,2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,40525724,62.102895999999994,12,Winter,Average,Medium,Fantasy,Fantasy,Medium,True,0.3831078748895393,2012Q4,2012,Peak
130,Drama,9,1832,2015-08-15,Frankenstein,45000000,22006296,112006296,134012592,197.80576000000002,8,Summer,High,Long,Drama,Drama,Medium,True,0.6642106586521362,2015Q3,2015,Non-Peak
105,"Comedy,Drama,Music",7,16303,2014-10-17,Rudderless,5000000,56001,567219,623220,-87.5356,10,Fall,Average,Medium,Comedy,Comedy & Drama,Low,False,-7.022849074163217,2014Q4,2014,Non-Peak
83,Drama,6,846,2013-06-28,This Is Martin Bonner,42000,0,0,0,-100.0,6,Summer,Average,Medium,Drama,Drama,Low,False,-inf,2013Q2,2013,Peak
124,"Drama,Sport",7,199783,2015-07-24,Southpaw,30000000,52421953,94156456,146578409,388.59469666666666,7,Summer,Average,Long,Drama,Drama & Sport,Medium,True,0.7953313847198328,2015Q3,2015,Peak
126,"Drama,Romance,Sci-Fi",8,467232,2013-12-18,Her,23000000,25568251,48163815,73732066,220.5742,12,Winter,High,Long,Drama,Drama & Romance,Medium,True,0.6880597378079708,2013Q4,2013,Peak
90,"Drama,Fantasy,Mystery",5,4881,2012-09-14,After,650000,0,0,0,-100.0,9,Fall,Average,Medium,Drama,Drama & Fantasy,Low,False,-inf,2012Q3,2012,Non-Peak
90,"Drama,Fantasy,Mystery",5,4881,2014-08-08,After,650000,0,0,0,-100.0,8,Summer,Average,Medium,Drama,Drama & Fantasy,Low,False,-inf,2014Q3,2014,Non-Peak
87,"Crime,Drama,Family",6,2779,2012-10-23,Benji,500000,31559560,31559560,63119120,12523.824,10,Fall,Average,Medium,Crime,Crime & Drama,Low,True,0.9920784700420412,2012Q4,2012,Non-Peak
87,"Crime,Drama,Family",6,2779,2018-03-02,Benji,500000,31559560,31559560,63119120,12523.824,3,Spring,Average,Medium,Crime,Crime & Drama,Low,True,0.9920784700420412,2018Q1,2018,Non-Peak
138,"Crime,Drama",7,418221,2013-12-12,American Hustle,40000000,150117807,257878294,407996101,919.9902525000001,12,Winter,Average,Long,Crime,Crime & Drama,Medium,True,0.9019598474055025,2013Q4,2013,Peak
94,"Comedy,Romance",6,92148,2014-01-31,That Awkward Moment,8000000,26068955,53068955,79137910,889.223875,1,Winter,Average,Medium,Comedy,Comedy & Romance,Low,True,0.8989106485121985,2014Q1,2014,Non-Peak
99,"Drama,Music,Romance",6,51295,2012-07-27,Step Up Revolution,33000000,35074677,165552290,200626967,507.96050606060606,7,Summer,Average,Medium,Drama,Drama & Music,Medium,True,0.8355156313557788,2012Q3,2012,Peak
112,"Biography,Crime,Drama",4,10358,2018-06-15,Gotti,10000000,4286367,6089100,10375467,3.7546700000000004,6,Summer,low,Medium,Biography,Biography & Crime,Low,True,0.03618796146718022,2018Q2,2018,Peak
50,Drama,4,6,2013-01-18,Mama,15000000,71628180,148095566,219723746,1364.8249733333334,1,Winter,low,Short,Drama,Drama,Low,True,0.9317324582660265,2013Q1,2013,Non-Peak
80,Documentary,6,13,2014-02-28,Son of God,22000000,59700064,70949793,130649857,493.86298636363637,2,Winter,Average,Medium,Documentary,Documentary,Medium,True,0.8316109905883785,2014Q1,2014,Non-Peak
140,Drama,8,1869,2011-03-31,Super,2500000,327716,593933,921649,-63.13404,3,Spring,High,Long,Drama,Drama,Low,False,-1.7125293902559435,2011Q1,2011,Non-Peak
86,"Action,Comedy,Crime",6,2941,2012-07-14,Jackpot,400000,44452,44452,88904,-77.774,7,Summer,Average,Medium,Action,Action & Comedy,Low,False,-3.499235130027895,2012Q3,2012,Peak
86,"Action,Comedy,Crime",6,2941,2014-06-27,Jackpot,400000,44452,44452,88904,-77.774,6,Summer,Average,Medium,Action,Action & Comedy,Low,False,-3.499235130027895,2014Q2,2014,Peak
137,"Biography,Drama,Sport",7,129981,2014-12-25,Unbroken,65000000,115637895,163527824,279165719,329.4857215384615,12,Winter,Average,Long,Biography,Biography & Drama,Medium,True,0.7671633887110616,2014Q4,2014,Peak
106,"Drama,History,War",7,20945,2015-04-23,Little Boy,20000000,6485961,17769299,24255260,21.2763,4,Spring,Average,Medium,Drama,Drama & History,Medium,True,0.1754365857137792,2015Q2,2015,Non-Peak
107,"Comedy,Drama,Romance",5,31849,2013-03-22,Admission,13000000,18007317,18733666,36740983,182.62294615384616,3,Spring,Average,Medium,Comedy,Comedy & Drama,Low,True,0.6461716878941426,2013Q1,2013,Non-Peak
133,"Drama,Musical,Romance",6,2138,2011-08-17,Beloved,53000000,22852487,22852487,45704974,-13.764199999999999,8,Summer,Average,Long,Drama,Drama & Musical,Medium,False,-0.15961120555500152,2011Q3,2011,Non-Peak
100,"Action,Adventure,Drama",4,181687,2013-05-31,After Earth,130000000,60522097,251499665,312021762,140.01674,5,Spring,low,Medium,Action,Action & Adventure,High,True,0.5833623938063653,2013Q2,2013,Non-Peak
140,"Crime,Drama,Thriller",7,226765,2013-03-27,The Place Beyond the Pines,15000000,21403519,47011449,68414968,356.09978666666666,3,Spring,Average,Long,Crime,Crime & Drama,Low,True,0.7807497330116415,2013Q1,2013,Non-Peak
92,"Comedy,Horror,Sci-Fi",5,9670,2015-10-30,Freaks of Nature,33000000,70958,70958,141916,-99.56995151515152,10,Fall,Average,Medium,Comedy,Comedy & Horror,Medium,False,-231.5319202908763,2015Q4,2015,Non-Peak
115,"Adventure,Comedy,Drama",7,105304,2013-11-15,Nebraska,12000000,17654912,24761360,42416272,253.46893333333333,11,Fall,Average,Medium,Adventure,Adventure & Comedy,Low,True,0.7170897055733705,2013Q4,2013,Peak
85,"Adventure,Animation,Comedy",5,24587,2014-01-17,The Nut Job,30000000,64251538,122529966,186781504,522.6050133333333,1,Winter,Average,Medium,Adventure,Adventure & Animation,Medium,True,0.8393845249259798,2014Q1,2014,Non-Peak
116,"Action,Comedy,Crime",6,148846,2013-07-19,RED 2,84000000,53262560,141507355,194769915,131.86894642857143,7,Summer,Average,Medium,Action,Action & Comedy,High,True,0.5687218942412128,2013Q3,2013,Peak
81,"Comedy,Drama,Romance",6,550,2013-08-23,Sparrows Dance,175000,2602,2602,5204,-97.0262857142857,8,Summer,Average,Medium,Comedy,Comedy & Drama,Low,False,-32.62797847809377,2013Q3,2013,Non-Peak
105,"Biography,Documentary",7,732,2011-02-07,Reagan,25000000,0,0,0,-100.0,2,Winter,Average,Medium,Biography,Biography & Documentary,Medium,False,-inf,2011Q1,2011,Non-Peak
118,"Comedy,Drama,Family",5,31241,2014-12-19,Annie,65000000,85911262,139829625,225740887,247.2936723076923,12,Winter,Average,Medium,Comedy,Comedy & Drama,Medium,True,0.7120592513663686,2014Q4,2014,Peak
120,"Action,Crime,Drama",6,213733,2015-03-06,Chappie,49000000,31569268,105002056,136571324,178.71698775510202,3,Spring,Average,Medium,Action,Action & Crime,Medium,True,0.6412131144016734,2015Q1,2015,Non-Peak
134,"Action,Adventure,Sci-Fi",7,516148,2011-01-18,Black Panther,200000000,700059566,1348258224,2048317790,924.158895,1,Winter,Average,Long,Action,Action & Adventure,High,True,0.9023589010570474,2011Q1,2011,Non-Peak
134,"Action,Adventure,Sci-Fi",7,516148,2018-02-16,Black Panther,200000000,700059566,1348258224,2048317790,924.158895,2,Winter,Average,Long,Action,Action & Adventure,High,True,0.9023589010570474,2018Q1,2018,Non-Peak
100,Thriller,6,6,2011-10-14,The Artist,16000000,44667095,128256712,172923807,980.7737937500001,10,Fall,Average,Medium,Thriller,Thriller,Low,True,0.9074737002522736,2011Q4,2011,Non-Peak
100,"Comedy,Romance",6,21078,2014-02-14,About Last Night,13000000,48637684,50445860,99083544,662.1811076923077,2,Winter,Average,Medium,Comedy,Comedy & Romance,Low,True,0.868797587619595,2014Q1,2014,Non-Peak
84,"Comedy,Drama",7,47,2018-05-11,Life of the Party,30000000,53059911,65759911,118819822,296.06607333333335,5,Spring,Average,Medium,Comedy,Comedy & Drama,Medium,True,0.7475168747517564,2018Q2,2018,Non-Peak
81,"Comedy,Crime,Horror",3,2248,2013-02-26,Airborne,1200000,0,0,0,-100.0,2,Winter,low,Medium,Comedy,Comedy & Crime,Low,False,-inf,2013Q1,2013,Non-Peak
105,Drama,7,10,2014-12-25,The Gambler,25000000,33680992,38718031,72399023,189.596092,12,Winter,Average,Medium,Drama,Drama,Medium,True,0.6546914728393504,2014Q4,2014,Peak
105,Drama,7,10,2014-12-25,The Gambler,3000000,51773,101773,153546,-94.8818,12,Winter,Average,Medium,Drama,Drama,Low,False,-18.538118869915206,2014Q4,2014,Peak
100,"Animation,Sci-Fi",7,324,2014-08-01,Space Pirate Captain Harlock,30000000,0,310985,310985,-98.96338333333333,8,Summer,Average,Medium,Animation,Animation & Sci-Fi,Medium,False,-95.46767528980497,2014Q3,2014,Non-Peak
172,"Action,Thriller",5,40466,2013-12-20,Dhoom 3,24000000,8031955,11723620,19755575,-17.685104166666665,12,Winter,Average,Long,Action,Action & Thriller,Medium,False,-0.214846948266502,2013Q4,2013,Peak
109,Drama,6,412,2010-10-07,Rust,250000,0,0,0,-100.0,10,Fall,Average,Medium,Drama,Drama,Low,False,-inf,2010Q4,2010,Non-Peak
109,Drama,6,412,2018-01-20,Rust,250000,0,0,0,-100.0,1,Winter,Average,Medium,Drama,Drama,Low,False,-inf,2018Q1,2018,Non-Peak
73,"Drama,Music,Romance",6,34,2010-03-26,Chloe,13000000,3075255,11831131,14906386,14.664507692307694,3,Spring,Average,Medium,Drama,Drama & Music,Low,True,0.12789055643668426,2010Q1,2010,Non-Peak
78,"Sci-Fi,Thriller",4,1977,2013-01-04,All Superheroes Must Die,20000,0,0,0,-100.0,1,Winter,low,Medium,Sci-Fi,Sci-Fi & Thriller,Low,False,-inf,2013Q1,2013,Non-Peak
87,"Drama,Romance",4,246,2014-03-12,Red Sky,25000000,0,91116,91116,-99.635536,3,Spring,low,Medium,Drama,Drama & Romance,Medium,False,-273.3755213134905,2014Q1,2014,Non-Peak
128,"Adventure,Biography,Drama",5,8529,2016-03-01,Queen of the Desert,36000000,0,1578543,1578543,-95.61515833333334,3,Spring,Average,Long,Adventure,Adventure & Biography,Medium,False,-21.805840575771455,2016Q1,2016,Non-Peak
128,"Biography,Drama,Thriller",6,36392,2013-10-18,The Fifth Estate,26000000,3254172,6154172,9408344,-63.814061538461544,10,Fall,Average,Long,Biography,Biography & Drama,Medium,False,-1.7635043956726073,2013Q4,2013,Non-Peak
92,"Drama,Mystery,Romance",6,4710,2014-03-07,The Face of Love,4000000,385069,1158877,1543946,-61.40135,3,Spring,Average,Medium,Drama,Drama & Mystery,Low,False,-1.5907641847577572,2014Q1,2014,Non-Peak
139,"Action,Adventure,Mystery",6,399703,2014-03-21,Divergent,85000000,150947895,276014965,426962860,402.30924705882353,3,Spring,Average,Long,Action,Action & Adventure,High,True,0.8009194523383134,2014Q1,2014,Non-Peak
102,"Drama,Mystery,Romance",7,70308,2012-09-07,The Words,6000000,11494838,16369708,27864546,364.4091,9,Fall,Average,Medium,Drama,Drama & Mystery,Low,True,0.7846726086978054,2012Q3,2012,Non-Peak
83,"Horror,Thriller",5,12025,2015-03-28,Demonic,3000000,0,4668109,4668109,55.603633333333335,3,Spring,Average,Medium,Horror,Horror & Thriller,Low,True,0.35734148452831754,2015Q1,2015,Non-Peak
87,Drama,5,36,2017-10-14,Crossroads,12000000,37188667,57000000,94188667,684.9055583333334,10,Fall,Average,Medium,Drama,Drama,Low,True,0.8725961372826309,2017Q4,2017,Non-Peak
87,Drama,5,36,2017-10-14,Crossroads,500000,0,0,0,-100.0,10,Fall,Average,Medium,Drama,Drama,Low,False,-inf,2017Q4,2017,Non-Peak
136,"Action,Adventure,Sci-Fi",7,666252,2014-04-04,Captain America: The Winter Soldier,170000000,259746958,714401889,974148847,473.02873352941174,4,Spring,Average,Long,Action,Action & Adventure,High,True,0.8254886811974023,2014Q2,2014,Non-Peak
93,"Action,Drama,Mystery",5,2410,2013-02-22,Inescapable,4000000,4327,4327,8654,-99.78365,2,Winter,Average,Medium,Action,Action & Drama,Low,False,-461.214005084354,2013Q1,2013,Non-Peak
84,"Comedy,Drama",7,903,2017-02-07,Nothing,4000000,0,63180,63180,-98.4205,2,Winter,Average,Medium,Comedy,Comedy & Drama,Low,False,-62.31117442228553,2017Q1,2017,Non-Peak
87,Action,7,8,2010-11-03,Trash,12000000,17484,6553186,6570670,-45.244416666666666,11,Fall,Average,Medium,Action,Action,Low,False,-0.8262977748083529,2010Q4,2010,Peak
87,Action,7,8,2015-10-09,Trash,12000000,17484,6553186,6570670,-45.244416666666666,10,Fall,Average,Medium,Action,Action,Low,False,-0.8262977748083529,2015Q4,2015,Non-Peak
80,"Crime,Thriller",4,1095,2011-10-15,Crawl,17000000,0,0,0,-100.0,10,Fall,low,Medium,Crime,Crime & Thriller,Low,False,-inf,2011Q4,2011,Non-Peak
87,"Action,Crime,Drama",7,8,2017-10-14,Crossroads,12000000,37188667,57000000,94188667,684.9055583333334,10,Fall,Average,Medium,Action,Action & Crime,Low,True,0.8725961372826309,2017Q4,2017,Non-Peak
87,"Action,Crime,Drama",7,8,2017-10-14,Crossroads,500000,0,0,0,-100.0,10,Fall,Average,Medium,Action,Action & Crime,Low,False,-inf,2017Q4,2017,Non-Peak
102,Drama,7,233,2016-04-17,The Return,15000000,501752,5953886,6455638,-56.96241333333333,4,Spring,Average,Medium,Drama,Drama,Low,False,-1.323550360165796,2016Q2,2016,Non-Peak
112,Drama,5,834,2012-09-09,Superstar,14000000,30628981,30628981,61257962,337.55687142857147,9,Fall,Average,Medium,Drama,Drama,Low,True,0.7714582799865265,2012Q3,2012,Non-Peak
112,Drama,5,834,2017-08-10,Superstar,14000000,30628981,30628981,61257962,337.55687142857147,8,Summer,Average,Medium,Drama,Drama,Low,True,0.7714582799865265,2017Q3,2017,Non-Peak
118,Comedy,6,58994,2015-12-18,Sisters,30000000,87044645,106030660,193075305,543.58435,12,Winter,Average,Medium,Comedy,Comedy,Medium,True,0.8446202117873127,2015Q4,2015,Peak
