movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,Unnamed: 0,genre_ids,id_x,original_language,original_title,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross,worldwide_gross
tt2452042,The Peanuts Movie,2015,88.0,"Adventure,Animation,Comedy",7.1,39149,17531,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,7,"Nov 6, 2015",The Peanuts Movie,"$99,000,000","$130,178,411","$250,091,610"
tt2465146,And So It Goes,2014,94.0,"Comedy,Drama,Romance",5.8,11597,11284,"[35, 18, 10749]",253235,en,And So It Goes,8.235,2014-07-25,And So It Goes,5.9,264,14,"Jul 25, 2014",And So It Goes,"$18,000,000","$15,160,801","$17,920,013"
tt2467046,Left Behind,2014,110.0,"Action,Drama,Fantasy",3.1,33515,11094,"[53, 28, 878]",218043,en,Left Behind,13.897,2014-10-03,Left Behind,4.0,713,63,"Feb 2, 2001",Left Behind,"$18,500,000","$4,221,341","$4,221,341"
tt2467046,Left Behind,2014,110.0,"Action,Drama,Fantasy",3.1,33515,11094,"[53, 28, 878]",218043,en,Left Behind,13.897,2014-10-03,Left Behind,4.0,713,57,"Oct 3, 2014",Left Behind,"$16,000,000","$14,019,924","$20,769,209"
tt2469216,Her Cry: La Llorona Investigation,2013,89.0,Horror,3.7,70,10704,[27],220490,en,Her Cry: La Llorona Investigation,0.6,2013-04-19,Her Cry: La Llorona Investigation,5.0,2,35,"Oct 25, 2013",Her Cry: La Llorona Investigation,"$35,000",$0,$0
tt2473510,Paranormal Activity: The Ghost Dimension,2015,88.0,"Horror,Mystery,Thriller",4.6,22361,14429,"[27, 53]",146301,en,Paranormal Activity: The Ghost Dimension,8.157,2015-10-23,Paranormal Activity: The Ghost Dimension,5.2,774,7,"Oct 23, 2015",Paranormal Activity: The Ghost Dimension,"$10,000,000","$18,297,124","$77,959,374"
tt2473602,Get on Up,2014,139.0,"Biography,Drama,Music",6.9,19024,11501,"[18, 10402]",239566,en,Get on Up,6.288,2014-08-01,Get on Up,6.7,251,35,"Aug 1, 2014",Get on Up,"$30,000,000","$30,569,935","$33,339,868"
tt2473682,Paranormal Activity: The Marked Ones,2014,84.0,"Horror,Mystery,Thriller",5.0,37147,11206,"[27, 53]",227348,en,Paranormal Activity: The Marked Ones,9.446,2014-01-03,Paranormal Activity: The Marked Ones,5.3,752,70,"Jan 3, 2014",Paranormal Activity: The Marked Ones,"$5,000,000","$32,462,372","$90,904,854"
tt2473794,Mr. Turner,2014,150.0,"Biography,Drama,History",6.8,22661,11314,"[36, 18]",245700,en,Mr. Turner,7.884,2014-12-19,Mr. Turner,6.5,301,18,"Dec 19, 2014",Mr. Turner,"$14,000,000","$3,958,546","$25,187,026"
tt2474024,The Last Five Years,2014,94.0,"Comedy,Drama,Musical",5.9,8735,14782,"[35, 18, 10402, 10749]",206296,en,The Last Five Years,5.079,2015-02-13,The Last Five Years,5.9,230,51,"Feb 13, 2015",The Last Five Years,"$2,000,000","$147,299","$205,298"
tt2479478,The Ridiculous 6,2015,119.0,"Comedy,Western",4.8,38694,14313,"[35, 37]",347969,en,The Ridiculous 6,10.187,2015-12-11,The Ridiculous 6,5.0,676,52,"Dec 11, 2015",The Ridiculous 6,"$60,000,000",$0,$0
tt2479800,Palo Alto,2013,100.0,Drama,6.2,25402,8193,[18],192132,en,Palo Alto,7.262,2014-05-09,Palo Alto,6.4,528,58,"May 9, 2014",Palo Alto,"$1,000,000","$767,732","$1,156,309"
tt2479800,Palo Alto,2013,100.0,Drama,6.2,25402,11383,[18],192132,en,Palo Alto,7.262,2014-05-09,Palo Alto,6.4,528,58,"May 9, 2014",Palo Alto,"$1,000,000","$767,732","$1,156,309"
tt2486682,The Square,2013,108.0,"Documentary,Drama,History",8.1,7998,8367,"[99, 18, 36]",159037,ar,The Square,5.596,2013-10-25,The Square,7.8,84,10,"Apr 9, 2010",The Square,"$1,900,000","$406,216","$740,932"
tt2486682,The Square,2013,108.0,"Documentary,Drama,History",8.1,7998,8367,"[99, 18, 36]",159037,ar,The Square,5.596,2013-10-25,The Square,7.8,84,100,"Oct 25, 2013",The Square,"$1,500,000","$124,244","$176,262"
tt2486682,The Square,2013,108.0,"Documentary,Drama,History",8.1,7998,20901,[18],401246,en,The Square,9.396,2017-10-27,The Square,6.9,606,10,"Apr 9, 2010",The Square,"$1,900,000","$406,216","$740,932"
tt2486682,The Square,2013,108.0,"Documentary,Drama,History",8.1,7998,20901,[18],401246,en,The Square,9.396,2017-10-27,The Square,6.9,606,100,"Oct 25, 2013",The Square,"$1,500,000","$124,244","$176,262"
tt2494362,Bone Tomahawk,2015,132.0,"Adventure,Drama,Horror",7.1,70298,14278,"[27, 37]",294963,en,Bone Tomahawk,11.891,2015-10-23,Bone Tomahawk,6.8,905,77,"Oct 23, 2015",Bone Tomahawk,"$2,000,000",$0,"$475,846"
tt2494384,Aloft,2014,112.0,Drama,5.3,3001,14791,[18],251321,en,Aloft,4.944,2015-05-22,Aloft,5.5,61,33,"May 22, 2015",Aloft,"$8,000,000","$53,086","$237,688"
tt2495188,Joy,2012,80.0,Unkown,5.8,28,14308,"[18, 35]",274479,en,Joy,10.305,2015-12-25,Joy,6.5,2723,88,"Dec 25, 2015",Joy,"$60,000,000","$56,451,232","$101,134,059"
tt2495212,Loving,2012,105.0,"Drama,Romance",7.1,257,17677,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,Loving,6.7,529,92,"Nov 4, 2016",Loving,"$9,000,000","$7,710,234","$12,898,064"
tt2495212,Loving,2012,105.0,"Drama,Romance",7.1,257,20970,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,Loving,6.7,529,92,"Nov 4, 2016",Loving,"$9,000,000","$7,710,234","$12,898,064"
tt2495778,Nerve,2013,86.0,"Drama,Mystery,Thriller",4.6,118,4437,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,Nerve,10.0,1,43,"Jul 27, 2016",Nerve,"$20,000,000","$38,583,626","$70,652,284"
tt2495778,Nerve,2013,86.0,"Drama,Mystery,Thriller",4.6,118,7049,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,Nerve,10.0,1,43,"Jul 27, 2016",Nerve,"$20,000,000","$38,583,626","$70,652,284"
tt2495778,Nerve,2013,86.0,"Drama,Mystery,Thriller",4.6,118,17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,Nerve,7.1,4590,43,"Jul 27, 2016",Nerve,"$20,000,000","$38,583,626","$70,652,284"
tt2496400,Ten,2014,83.0,"Adventure,Horror,Mystery",5.4,623,12326,"[12, 27, 9648, 53]",279516,en,Ten,1.575,2014-03-28,Ten,5.4,5,51,"Apr 21, 2015",Ten,"$25,000",$0,$0
tt2503358,Speak No Evil,2013,74.0,Horror,3.6,534,8759,[27],255295,en,Speak No Evil,2.443,2013-05-24,Speak No Evil,3.6,19,62,"Dec 31, 2013",Speak No Evil,"$150,000",$0,"$32,927"
tt2503944,Burnt,2015,101.0,"Comedy,Drama",6.6,95988,14264,"[18, 35]",295964,en,Burnt,12.761,2015-10-23,Burnt,6.4,1841,27,"Oct 30, 2015",Burnt,"$20,000,000","$13,651,946","$36,773,510"
tt2503944,Burnt,2015,101.0,"Comedy,Drama",6.6,95988,17489,"[18, 35]",295964,en,Burnt,12.761,2015-10-23,Burnt,6.4,1841,27,"Oct 30, 2015",Burnt,"$20,000,000","$13,651,946","$36,773,510"
tt2503954,Broken Horses,2015,101.0,"Action,Crime,Drama",5.7,1957,14739,"[53, 9648, 18, 80]",319910,en,Broken Horses,5.481,2015-04-10,Broken Horses,5.4,17,62,"Sep 1, 2015",Broken Horses,"$15,000,000",$0,"$3,471"
tt2504404,Wolf,2013,122.0,"Crime,Drama,Thriller",7.3,3245,7336,[18],98075,en,Wolf,0.6,2012-03-11,Wolf,7.0,2,18,"Jun 17, 1994",Wolf,"$70,000,000","$65,011,757","$131,011,757"
tt2504404,Wolf,2013,122.0,"Crime,Drama,Thriller",7.3,3245,26413,[27],536404,en,Wolf,0.6,2018-07-15,Wolf,6.0,1,18,"Jun 17, 1994",Wolf,"$70,000,000","$65,011,757","$131,011,757"
tt2505294,Ask Me Anything,2014,100.0,Drama,6.1,10680,11215,"[18, 9648, 53]",271185,en,Ask Me Anything,9.193,2014-04-19,Ask Me Anything,5.6,246,33,"Mar 3, 2015",Ask Me Anything,"$950,000",$0,$0
tt2510028,Frontera,2014,103.0,"Drama,Thriller,Western",6.6,6861,11189,"[37, 18]",259611,en,Frontera,9.723,2014-09-05,Frontera,6.3,80,63,"Sep 5, 2014",Frontera,"$2,300,000","$59,696","$59,696"
tt2510506,Dragonfly,2015,80.0,"Crime,Drama,Thriller",6.3,40,19633,[18],394493,en,Dragonfly,0.664,2016-04-10,Dragonfly,3.0,2,28,"Feb 22, 2002",Dragonfly,"$60,000,000","$30,063,805","$30,063,805"
tt2510894,Hotel Transylvania 2,2015,89.0,"Animation,Comedy,Family",6.7,92905,14223,"[16, 35, 10751, 14]",159824,en,Hotel Transylvania 2,16.553,2015-09-25,Hotel Transylvania 2,6.7,3184,42,"Sep 25, 2015",Hotel Transylvania 2,"$80,000,000","$169,700,110","$469,500,298"
tt2514592,Mud,2012,105.0,Drama,6.5,41,7966,[18],103731,en,Mud,12.507,2013-05-10,Mud,7.0,1592,98,"Apr 26, 2013",Mud,"$10,000,000","$21,590,086","$31,556,959"
tt2515030,Escobar: Paradise Lost,2014,120.0,"Crime,Drama,History",6.5,19419,11075,"[53, 10749]",255343,en,Escobar: Paradise Lost,15.924,2014-10-11,Escobar: Paradise Lost,6.3,476,12,"Jun 26, 2015",Escobar: Paradise Lost,"$17,000,000","$195,792","$3,917,679"
tt2515034,The Gunman,2015,115.0,"Action,Crime,Drama",5.8,36053,14306,"[28, 18, 80]",266396,en,The Gunman,10.388,2015-03-20,The Gunman,5.7,583,15,"Mar 20, 2015",The Gunman,"$40,000,000","$10,664,749","$18,594,227"
tt2519480,Benji,2012,79.0,"Documentary,Sport",7.4,101,6833,[99],180705,en,Benji,0.716,2012-10-23,Benji,8.0,4,30,"Nov 15, 1974",Benji,"$500,000","$31,559,560","$31,559,560"
tt2519480,Benji,2012,79.0,"Documentary,Sport",7.4,101,24138,"[10751, 80, 18]",495193,en,Benji,10.503,2018-03-02,Benji,7.0,138,30,"Nov 15, 1974",Benji,"$500,000","$31,559,560","$31,559,560"
tt2522328,Shutter,2012,133.0,Thriller,7.7,943,16953,"[53, 27, 878]",421881,en,Shutter,0.6,2015-06-02,Shutter,6.0,1,79,"Mar 21, 2008",Shutter,"$8,000,000","$25,928,550","$47,782,426"
tt2531344,Blockers,2018,102.0,Comedy,6.2,57142,23886,[35],437557,en,Blockers,21.841,2018-04-06,Blockers,6.1,969,60,"Apr 6, 2018",Blockers,"$21,000,000","$60,311,495","$94,045,328"
tt2536448,Youth,2012,75.0,"Drama,Family",6.6,36,9484,[18],168552,he,Hanoar,1.008,2013-10-12,Youth,5.3,9,99,"Dec 4, 2015",Youth,"$13,000,000","$2,703,296","$24,001,573"
tt2536448,Youth,2012,75.0,"Drama,Family",6.6,36,14355,"[35, 18]",310593,it,Youth,9.265,2015-12-04,Youth,6.9,1098,99,"Dec 4, 2015",Youth,"$13,000,000","$2,703,296","$24,001,573"
tt2536448,Youth,2012,75.0,"Drama,Family",6.6,36,21336,"[18, 36]",457251,zh,芳华,5.082,2017-12-15,Youth,7.7,27,99,"Dec 4, 2015",Youth,"$13,000,000","$2,703,296","$24,001,573"
tt2543164,Arrival,2016,116.0,"Drama,Mystery,Sci-Fi",7.9,515483,17394,"[18, 878, 9648]",329865,en,Arrival,25.442,2016-11-11,Arrival,7.4,10387,34,"Nov 11, 2016",Arrival,"$47,000,000","$100,546,139","$203,127,894"
tt2543164,Arrival,2016,116.0,"Drama,Mystery,Sci-Fi",7.9,515483,20636,"[18, 878, 9648]",329865,en,Arrival,25.442,2016-11-11,Arrival,7.4,10387,34,"Nov 11, 2016",Arrival,"$47,000,000","$100,546,139","$203,127,894"
tt2543472,Wonder,2017,113.0,"Drama,Family",8.0,111632,20662,"[18, 10751]",406997,en,Wonder,20.101,2017-11-17,Wonder,8.2,3959,95,"Nov 17, 2017",Wonder,"$20,000,000","$132,422,809","$304,604,712"
tt2543472,Wonder,2017,113.0,"Drama,Family",8.0,111632,23903,"[18, 10751]",406997,en,Wonder,20.101,2017-11-17,Wonder,8.2,3959,95,"Nov 17, 2017",Wonder,"$20,000,000","$132,422,809","$304,604,712"
tt2544766,Admiral,2015,151.0,"Action,Adventure,Biography",7.0,7978,18012,"[12, 18, 36]",277154,nl,Michiel de Ruyter,5.466,2016-03-11,Admiral,6.4,86,7,"Dec 31, 2008",Admiral,"$20,000,000",$0,"$38,585,047"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,3525,"[18, 9648]",79580,ru,Dom,1.823,2011-11-11,Home,5.4,11,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,3525,"[18, 9648]",79580,ru,Dom,1.823,2011-11-11,Home,5.4,11,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,3525,"[18, 9648]",79580,ru,Dom,1.823,2011-11-11,Home,5.4,11,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,9651,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,9651,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,9651,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,19580,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,19580,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,19580,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,20446,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,20446,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,20446,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,20455,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,20455,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,20455,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,23694,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,23694,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt2545384,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,23694,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt2547584,The Light Between Oceans,2016,133.0,"Drama,Romance",7.2,46247,17387,"[18, 10749]",283552,en,The Light Between Oceans,29.887,2016-09-02,The Light Between Oceans,7.1,831,34,"Sep 2, 2016",The Light Between Oceans,"$20,000,000","$12,545,979","$22,281,732"
tt2554274,Crimson Peak,2015,119.0,"Drama,Fantasy,Horror",6.5,119287,14326,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,33,"Oct 16, 2015",Crimson Peak,"$55,000,000","$31,090,320","$74,966,854"
tt2554274,Crimson Peak,2015,119.0,"Drama,Fantasy,Horror",6.5,119287,17582,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,33,"Oct 16, 2015",Crimson Peak,"$55,000,000","$31,090,320","$74,966,854"
tt2554700,Plastic,2012,78.0,Thriller,2.5,54,2042,[],135446,en,Plastic,0.6,2010-10-31,Plastic,6.5,1,39,"Sep 26, 2014",Plastic,"$10,000,000",$0,"$575,371"
tt2554700,Plastic,2012,78.0,Thriller,2.5,54,11322,"[18, 28, 35, 80]",208869,en,Plastic,7.815,2014-09-26,Plastic,6.1,116,39,"Sep 26, 2014",Plastic,"$10,000,000",$0,"$575,371"
tt2555736,The Second Best Exotic Marigold Hotel,2015,122.0,"Comedy,Drama",6.6,28931,14468,"[18, 35]",268238,en,The Second Best Exotic Marigold Hotel,7.731,2015-03-06,The Second Best Exotic Marigold Hotel,6.4,420,73,"Mar 6, 2015",The Second Best Exotic Marigold Hotel,"$10,000,000","$33,078,266","$90,384,306"
tt2556874,Plastic,2014,102.0,"Action,Comedy,Crime",6.0,7234,2042,[],135446,en,Plastic,0.6,2010-10-31,Plastic,6.5,1,39,"Sep 26, 2014",Plastic,"$10,000,000",$0,"$575,371"
tt2556874,Plastic,2014,102.0,"Action,Comedy,Crime",6.0,7234,11322,"[18, 28, 35, 80]",208869,en,Plastic,7.815,2014-09-26,Plastic,6.1,116,39,"Sep 26, 2014",Plastic,"$10,000,000",$0,"$575,371"
tt2557478,Pacific Rim: Uprising,2018,111.0,"Action,Adventure,Sci-Fi",5.6,89462,23841,"[28, 14, 878, 12]",268896,en,Pacific Rim: Uprising,30.019,2018-03-23,Pacific Rim: Uprising,5.9,2213,50,"Mar 23, 2018",Pacific Rim: Uprising,"$155,000,000","$59,874,525","$290,930,148"
tt2558484,Homefront,2013,111.0,Drama,7.7,17,7936,"[28, 53]",204082,en,Homefront,14.422,2013-11-27,Homefront,6.5,1410,29,"Nov 27, 2013",Homefront,"$22,000,000","$20,158,492","$51,695,362"
tt2559658,Give Me Shelter,2014,90.0,Documentary,7.6,56,14123,[99],274758,en,Give Me Shelter,0.6,2014-06-24,Give Me Shelter,2.0,1,1,"Feb 24, 2015",Give Me Shelter,"$250,000",$0,$0
tt2560702,Ballerina,2012,50.0,"Biography,Documentary",7.5,13,17481,"[16, 12, 35, 10751]",342473,en,Ballerina,13.21,2017-08-25,Ballerina,7.2,1024,47,"Aug 25, 2017",Ballerina,"$30,000,000","$21,858,070","$96,892,829"
tt2560702,Ballerina,2012,50.0,"Biography,Documentary",7.5,13,20742,"[16, 12, 35, 10751]",342473,en,Ballerina,13.21,2017-08-25,Ballerina,7.2,1024,47,"Aug 25, 2017",Ballerina,"$30,000,000","$21,858,070","$96,892,829"
tt2561572,Get Hard,2015,100.0,"Comedy,Crime",6.0,111187,14274,[35],257091,en,Get Hard,12.129,2015-03-27,Get Hard,6.0,1469,97,"Mar 27, 2015",Get Hard,"$40,000,000","$90,411,453","$106,511,453"
tt2567026,Alice Through the Looking Glass,2016,113.0,"Adventure,Family,Fantasy",6.2,79951,17435,"[12, 10751, 14]",241259,en,Alice Through the Looking Glass,16.642,2016-05-27,Alice Through the Looking Glass,6.5,3803,26,"May 27, 2016",Alice Through the Looking Glass,"$170,000,000","$77,042,381","$276,928,112"
tt2568862,Going in Style,2017,96.0,"Comedy,Crime",6.6,66418,20797,"[80, 35]",353070,en,Going in Style,11.25,2017-04-07,Going in Style,6.6,1324,40,"Apr 7, 2017",Going in Style,"$24,000,000","$45,018,541","$78,672,579"
tt2578550,The Return,2012,69.0,Drama,6.0,6,20175,[99],390311,en,The Return,0.6,2016-04-17,The Return,7.0,2,43,"Feb 6, 2004",The Return,"$15,000,000","$501,752","$5,953,886"
tt2582426,Julia,2014,95.0,"Horror,Thriller",4.6,1523,9955,[80],503598,en,Julia,0.627,2013-10-10,Julia,2.0,1,84,"May 8, 2009",Julia,"$6,000,000","$65,108","$1,365,108"
tt2582426,Julia,2014,95.0,"Horror,Thriller",4.6,1523,11614,"[53, 27]",278632,en,Julia,5.274,2014-10-14,Julia,5.0,44,84,"May 8, 2009",Julia,"$6,000,000","$65,108","$1,365,108"
tt2582496,Me and Earl and the Dying Girl,2015,105.0,"Comedy,Drama,Romance",7.8,112627,14395,"[35, 18]",308369,en,Me and Earl and the Dying Girl,8.677,2015-06-12,Me and Earl and the Dying Girl,7.6,1570,100,"Jun 12, 2015",Me and Earl and the Dying Girl,"$8,000,000","$6,758,416","$9,266,180"
tt2582500,Shut In,2016,91.0,"Drama,Mystery,Thriller",4.7,11030,17548,"[18, 53]",329981,en,Shut In,10.535,2016-11-11,Shut In,5.2,374,50,"Nov 11, 2016",Shut In,"$10,000,000","$6,900,335","$11,360,665"
tt2582782,Hell or High Water,2016,102.0,"Action,Crime,Drama",7.6,176469,17449,"[80, 18, 53, 37]",338766,en,Hell or High Water,15.749,2016-08-12,Hell or High Water,7.3,2468,77,"Aug 12, 2016",Hell or High Water,"$12,000,000","$27,007,844","$37,584,304"
tt2582802,Whiplash,2014,106.0,"Drama,Music",8.5,616916,8293,"[18, 10402]",367412,en,Whiplash,6.298,2013-01-18,Whiplash,7.9,94,43,"Oct 10, 2014",Whiplash,"$3,300,000","$13,092,006","$38,969,037"
tt2582802,Whiplash,2014,106.0,"Drama,Music",8.5,616916,11031,"[18, 10402]",244786,en,Whiplash,28.784,2014-10-10,Whiplash,8.4,7908,43,"Oct 10, 2014",Whiplash,"$3,300,000","$13,092,006","$38,969,037"
tt2582846,The Fault in Our Stars,2014,126.0,"Drama,Romance",7.7,315135,11072,"[10749, 18]",222935,en,The Fault in Our Stars,16.03,2014-05-16,The Fault in Our Stars,7.6,7236,43,"Jun 6, 2014",The Fault in Our Stars,"$12,000,000","$124,872,350","$307,166,834"
tt2592614,Resident Evil: The Final Chapter,2016,107.0,"Action,Horror,Sci-Fi",5.6,74979,22654,"[28, 27, 878]",173897,en,Resident Evil: The Final Chapter,0.844,2017-01-27,Resident Evil: The Final Chapter,5.9,1859,84,"Jan 27, 2017",Resident Evil: The Final Chapter,"$40,000,000","$26,844,692","$314,101,190"
tt2607640,Fortress,2012,70.0,"Documentary,Drama,News",7.0,31,5676,"[28, 10752]",79935,en,Fortress,4.738,2012-04-01,Fortress,5.4,21,13,"Sep 3, 1993",Fortress,"$12,000,000","$6,730,578","$46,730,578"
tt2608638,Inside Out,2013,75.0,"Biography,Documentary,History",7.5,60,3016,"[18, 80]",70877,en,Inside Out,4.758,2011-09-27,Inside Out,4.4,18,98,"Jun 19, 2015",Inside Out,"$175,000,000","$356,461,711","$854,235,992"
tt2608638,Inside Out,2013,75.0,"Biography,Documentary,History",7.5,60,14184,"[18, 35, 16, 10751]",150540,en,Inside Out,24.797,2015-06-19,Inside Out,8.0,12691,98,"Jun 19, 2015",Inside Out,"$175,000,000","$356,461,711","$854,235,992"
tt2609912,Kevin Hart: Let Me Explain,2013,75.0,"Comedy,Documentary",6.8,7880,8089,"[35, 99]",181330,en,Kevin Hart: Let Me Explain,8.476,2013-07-03,Kevin Hart: Let Me Explain,6.9,142,14,"Jul 3, 2013",Kevin Hart: Let Me Explain,"$2,500,000","$32,244,051","$32,327,255"
tt2611518,Lights Out,2013,87.0,Drama,8.6,22,17495,"[53, 9648, 27]",345911,en,Lights Out,12.408,2016-07-22,Lights Out,6.3,2220,55,"Jul 22, 2016",Lights Out,"$5,000,000","$67,268,835","$148,806,510"
tt2612800,Sisters,2013,84.0,Drama,5.7,37,14294,[35],266294,en,Sisters,10.993,2015-12-18,Sisters,5.9,922,57,"Dec 18, 2015",Sisters,"$30,000,000","$87,044,645","$106,030,660"
tt2614250,Rio,2012,90.0,Documentary,8.3,14,2517,"[16, 12, 35, 10751]",46195,en,Rio,14.695,2011-04-15,Rio,6.6,3730,46,"Apr 15, 2011",Rio,"$90,000,000","$143,619,809","$487,519,809"
tt2616818,Graduation Day,2015,75.0,Thriller,5.0,52,17086,[],450254,en,Graduation Day,0.6,2015-01-01,Graduation Day,5.0,1,69,"May 1, 1981",Graduation Day,"$250,000","$23,894,000","$23,894,000"
tt2618368,Gloria,2014,126.0,"Biography,Drama,Music",6.5,975,11547,"[35, 18]",160068,es,Gloria,5.925,2014-01-23,Gloria,6.5,83,91,"Jan 22, 1999",Gloria,"$30,000,000","$4,167,493","$4,967,493"
tt2622294,Bleeding Hearts,2015,100.0,Horror,3.4,123,10455,[27],310933,en,Bleeding Hearts,0.6,2013-06-01,Bleeding Hearts,6.0,2,87,"Feb 3, 2015",Bleeding Hearts,"$1,200,000",$0,$0
tt2623734,Deadline,2016,95.0,"Comedy,Romance",8.5,15,6341,"[18, 9648, 53]",91316,en,Deadline,1.4,2012-02-15,Deadline,5.5,4,29,"Dec 31, 2009",Deadline,"$1,800,000",$0,$0
tt2623734,Deadline,2016,95.0,"Comedy,Romance",8.5,15,9939,"[53, 9648]",273922,en,Deadline,0.627,2013-05-16,Deadline,6.0,1,29,"Dec 31, 2009",Deadline,"$1,800,000",$0,$0
tt2630916,Pump,2014,88.0,Documentary,7.7,608,12954,[99],288931,en,Pump!,0.779,2014-09-19,Pump,7.4,6,57,"Sep 19, 2014",Pump,"$2,000,000","$72,277","$72,277"
